,client_id,path,gender
10,6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee,common_voice_ru_22429433.mp3,1
11,59f58e5d4f7b0c853344c26e5a74ab3e2c54e10e369f93b0ee510e518428259897d6ece70f9f1f827ce0e93f51bab205835c2fb1d28a034b6c33156359312526,common_voice_ru_19116703.mp3,1
12,39674449bd175ea9286c589a4eba1fb632dd050d74e9bed7c5781c05cdb28a9ae3107ab4f58f5d7663a6563f386ae418902a85a420725fc136d7ffb0020edc28,common_voice_ru_19111640.mp3,1
13,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18920627.mp3,0
14,c6c14cceaae041af075bba99cfd6ba4b83858ac2045a67e56b14aabc2858c83c16a151896c0a1725e03255c1e372bbd365ed81bfefe709f142b436694d271985,common_voice_ru_21589721.mp3,1
15,6d26152a17f2e07ea6df625f8ee02625cfbea885833c95a4814c4cfd1eeae7698093df07aeeb0e781884ef3a3cfb5075f0f97d0dd185dd4e49b5cde1766f269c,common_voice_ru_24624238.mp3,1
16,a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630,common_voice_ru_21748710.mp3,1
17,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18921423.mp3,0
18,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18910963.mp3,0
19,bd7753ba89f42386c225ef69644e8dd39abba1f9aa3d57264f37a6e53b38f9d1fab64b6e7c140ca609bf8820b182d879ceddcd74c2b8019c99fdac0f03057f24,common_voice_ru_22686053.mp3,0
20,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18911299.mp3,0
21,005cc5b96d4437e7796cd34bb8084e36dd2cf326663ee5d69d95d266d56b66f48b5d4b1dbf6e80ee3c4be56ce5ab61ac52644560cdb9e3bcd338d18074d53739,common_voice_ru_18986904.mp3,1
22,aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613,common_voice_ru_18861260.mp3,1
23,8d1db49e42d2ec59d0fd346dd726fddf8cc6baf221d296a5ded4e801578adbd7c04b31b04b26adf7734848a6ed085c6e7a2c81b441a89e31e0f9a2cbc8bcece0,common_voice_ru_19579501.mp3,1
24,8d1db49e42d2ec59d0fd346dd726fddf8cc6baf221d296a5ded4e801578adbd7c04b31b04b26adf7734848a6ed085c6e7a2c81b441a89e31e0f9a2cbc8bcece0,common_voice_ru_19565245.mp3,1
25,6d26152a17f2e07ea6df625f8ee02625cfbea885833c95a4814c4cfd1eeae7698093df07aeeb0e781884ef3a3cfb5075f0f97d0dd185dd4e49b5cde1766f269c,common_voice_ru_24624247.mp3,1
26,59f58e5d4f7b0c853344c26e5a74ab3e2c54e10e369f93b0ee510e518428259897d6ece70f9f1f827ce0e93f51bab205835c2fb1d28a034b6c33156359312526,common_voice_ru_20794430.mp3,1
27,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18914852.mp3,0
28,1f3512ab51236163e77e7fc18a914f13445bf2120ad0eb61d47cc7326e33985ba99a7d84ba05eb6be8fdd8d179b36f384fe4dcf979e7a0a2e06bda268af684f5,common_voice_ru_20389826.mp3,0
29,e134f72e7ee1e4a3bc648a8ff25da594867d8b03d3e57ee5ea6c82008749956dad408ebee9e9259c5c1cefbd3ab40e5c9e0f511b406df606a72a4beacf835d9f,common_voice_ru_25404417.mp3,1
30,cc9db9a4581cb7afcf3f99ca93e238da84168ba707f3e2e59330b8f3e42fb558d8380f3424eae335d0f8a05b248891a128f730189171b38a4af2ccdd07829d8a,common_voice_ru_26084843.mp3,0
31,28f76f90374b469899452babaac413f498cb773814923eabf76376628c7c7a1f3ada81af08bd57bcf8572c70ca342296fd7127ccd9a9015d550364010d574af8,common_voice_ru_22935115.mp3,1
32,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18913421.mp3,0
33,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18932645.mp3,0
34,05d8e23bfe0e51dfe0965972e37573aae14a1ce82fbcdacc408a38f373eb9501754eebf0197fb6a769e31beec461929ef0e2cbc08db28c7408dde85d168bfad9,common_voice_ru_19575377.mp3,1
35,1f3512ab51236163e77e7fc18a914f13445bf2120ad0eb61d47cc7326e33985ba99a7d84ba05eb6be8fdd8d179b36f384fe4dcf979e7a0a2e06bda268af684f5,common_voice_ru_20387125.mp3,0
36,47fa90ce4a5f6228064112db1caa6e98f0075f5a4feef3f0301555123918ed18b2e70ac586490c36af348556cf623d73f4caa2b589c23ca6dd10e00bea61943c,common_voice_ru_18924094.mp3,1
37,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18930779.mp3,0
38,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18919718.mp3,0
39,560d9b4832633ea25c9ae33aad194caeae7050194cd4e6d28c1a2b9685b8a6b77105fd5b6185e13c2b18ea49f26d12474033ae2635c424893841b905092e855b,common_voice_ru_18899037.mp3,1
40,237823cbf2c238371c07276002cf9731316ac0f11c65285e5a84f54c726da8177b0824911e1c9fa748e29f210a63d752a809bf67737c8618761365e69090d0c5,common_voice_ru_19094146.mp3,1
41,eb457d24a4c78681c96e05b6fc2c859de3f34d30c83d5ca7071a3f04349f1637d286a7f5bf56013664ab5233cd0ba193ce15dc8c80734827c4a1877cac5fcac9,common_voice_ru_21346636.mp3,1
42,5e949643688ea0d3800197ff7d1c8afe7936cffbcee3a0986d8139839fa4907ea3e22e68ab96df15deff24db2b645265b5521012047d237529c0a377ccb9f94c,common_voice_ru_18892743.mp3,0
43,9042795c235aec45758ff959be5088879033c8d9ee0dcaa7e3ed42a57f23c32065eb8e96947ccaa428e324d670cecc0fdd079a1e62c6afc7f2b3dbc059afdc60,common_voice_ru_19826866.mp3,1
44,bd7753ba89f42386c225ef69644e8dd39abba1f9aa3d57264f37a6e53b38f9d1fab64b6e7c140ca609bf8820b182d879ceddcd74c2b8019c99fdac0f03057f24,common_voice_ru_22703601.mp3,0
45,9bf686d5c3a9413bd2f8228d716da81bdf381cd86c7177bc32806edb68dc1cc351749c100db5e0f0f0e9a6d1e894558daa5b92d744f6ee862c6e6c9ee603eb01,common_voice_ru_18875756.mp3,1
46,05d8e23bfe0e51dfe0965972e37573aae14a1ce82fbcdacc408a38f373eb9501754eebf0197fb6a769e31beec461929ef0e2cbc08db28c7408dde85d168bfad9,common_voice_ru_19574174.mp3,1
47,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18923125.mp3,0
48,bb41897aa5b870976efdb175bee6749c6993d674fc409615f5f00d934c88265c14d07987d120c85ff43b0c96fc9b1f1e92e8e4d626064cfc7d1295af1516c550,common_voice_ru_23115706.mp3,1
49,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18913804.mp3,0
50,0f9661df823ba98b35f2b331b75eb86f919ba8d3985a50d3d03f97be1fe628afe80eab18712a3c91341acbd2b6762791f8d9189be692bbdb456024859035aff5,common_voice_ru_21305943.mp3,0
51,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18914306.mp3,0
52,6d26152a17f2e07ea6df625f8ee02625cfbea885833c95a4814c4cfd1eeae7698093df07aeeb0e781884ef3a3cfb5075f0f97d0dd185dd4e49b5cde1766f269c,common_voice_ru_24624313.mp3,1
53,1f3512ab51236163e77e7fc18a914f13445bf2120ad0eb61d47cc7326e33985ba99a7d84ba05eb6be8fdd8d179b36f384fe4dcf979e7a0a2e06bda268af684f5,common_voice_ru_20436462.mp3,0
54,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18923330.mp3,0
55,9266e66071246615aab630af7c0912464a8d0901e46ab81b38bc2874be889e9bb29b2e002176921c5cd349f34214f166d405699f085e065927e3c46cb52089b7,common_voice_ru_23009697.mp3,0
56,99ff1aff5b52355df609c1262286c30f62b49e352558509fa7978fa56841817d6a61392ff428a58f543299128436e4977d11f3c51a736ac9dfc784c0e9b359b2,common_voice_ru_18955032.mp3,1
57,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18932408.mp3,0
58,39496aa4e73f73e1b7bc8e0a3113af5e300663d44c6576ee53dd44db24694f1e0b8631578bcdbc2e1a7f28354b109ea8b31c555e94753920c73d7de1fe8d0d76,common_voice_ru_21547166.mp3,1
59,230f6fd877e0dd3373003e99a44c75e6f4e2c896e58d79269f792fc30ac0550b2727a469e08cc16d6591d9387709eb17cf868f90d711afaa415d92c7de45002b,common_voice_ru_26095754.mp3,0
60,61d4482a9ccc7c246a3de130b69147eebffcab53899f2ef5280c543baa82b6b45eff8a121ae7fa72a4913422267a3a432d5484516f90b526f24d3e8254cb6401,common_voice_ru_22797069.mp3,1
61,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18932761.mp3,0
62,299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999,common_voice_ru_18868467.mp3,1
63,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18921861.mp3,0
64,c51d0572a5013ec46257a09843db7edf81dc20dfd52c297ca9943f50804b85c410bb4df060b49281910e626c37c09a2351bcd549608271c450cfb7b871c0c869,common_voice_ru_19157036.mp3,1
65,1f3512ab51236163e77e7fc18a914f13445bf2120ad0eb61d47cc7326e33985ba99a7d84ba05eb6be8fdd8d179b36f384fe4dcf979e7a0a2e06bda268af684f5,common_voice_ru_20389674.mp3,0
66,1bca51192093974556d3ac2f8324e5e83864d117646ab294c5295aeb4cb051f09ecb5ad1bb2dee8c15a52293a8c819f36b7844044735d00023ee5c2fb2f10929,common_voice_ru_22364221.mp3,0
67,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18932597.mp3,0
68,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18922811.mp3,0
69,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18919264.mp3,0
70,05d8e23bfe0e51dfe0965972e37573aae14a1ce82fbcdacc408a38f373eb9501754eebf0197fb6a769e31beec461929ef0e2cbc08db28c7408dde85d168bfad9,common_voice_ru_19575247.mp3,1
71,230f6fd877e0dd3373003e99a44c75e6f4e2c896e58d79269f792fc30ac0550b2727a469e08cc16d6591d9387709eb17cf868f90d711afaa415d92c7de45002b,common_voice_ru_26095675.mp3,0
72,39496aa4e73f73e1b7bc8e0a3113af5e300663d44c6576ee53dd44db24694f1e0b8631578bcdbc2e1a7f28354b109ea8b31c555e94753920c73d7de1fe8d0d76,common_voice_ru_24784849.mp3,1
73,cc9db9a4581cb7afcf3f99ca93e238da84168ba707f3e2e59330b8f3e42fb558d8380f3424eae335d0f8a05b248891a128f730189171b38a4af2ccdd07829d8a,common_voice_ru_26085091.mp3,0
74,932bcfa705ccd94761da744394963590a67ca3e7bc4a3495747a84dc70ab567c859c94721b8c76123b503c94da005bd9652769ce1926f8c7e69cfaaef7ac1abb,common_voice_ru_18988547.mp3,1
75,ecb22ff20fac8e9a32ecce14e9683ba00eb0582d6763cef115fb6fc346467db38f62b84897c0c73d13fb909e6961aa6376c09e18dfc9d57f2276a441786c1307,common_voice_ru_20190400.mp3,1
76,15ad2046eb89f1fe873522082ab341f9d42c4be654bb731100921adeacea88aae1a36715e9e8b982c60a934275491ebfccb0ecc434709636048b5bcb6ba42f16,common_voice_ru_26084774.mp3,1
77,237823cbf2c238371c07276002cf9731316ac0f11c65285e5a84f54c726da8177b0824911e1c9fa748e29f210a63d752a809bf67737c8618761365e69090d0c5,common_voice_ru_19103768.mp3,1
78,39674449bd175ea9286c589a4eba1fb632dd050d74e9bed7c5781c05cdb28a9ae3107ab4f58f5d7663a6563f386ae418902a85a420725fc136d7ffb0020edc28,common_voice_ru_18942619.mp3,1
79,05d8e23bfe0e51dfe0965972e37573aae14a1ce82fbcdacc408a38f373eb9501754eebf0197fb6a769e31beec461929ef0e2cbc08db28c7408dde85d168bfad9,common_voice_ru_19573893.mp3,1
80,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18912486.mp3,0
81,230f6fd877e0dd3373003e99a44c75e6f4e2c896e58d79269f792fc30ac0550b2727a469e08cc16d6591d9387709eb17cf868f90d711afaa415d92c7de45002b,common_voice_ru_26096428.mp3,0
82,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18927440.mp3,0
83,05d8e23bfe0e51dfe0965972e37573aae14a1ce82fbcdacc408a38f373eb9501754eebf0197fb6a769e31beec461929ef0e2cbc08db28c7408dde85d168bfad9,common_voice_ru_19574716.mp3,1
84,560d9b4832633ea25c9ae33aad194caeae7050194cd4e6d28c1a2b9685b8a6b77105fd5b6185e13c2b18ea49f26d12474033ae2635c424893841b905092e855b,common_voice_ru_18896681.mp3,1
85,1bca51192093974556d3ac2f8324e5e83864d117646ab294c5295aeb4cb051f09ecb5ad1bb2dee8c15a52293a8c819f36b7844044735d00023ee5c2fb2f10929,common_voice_ru_21935367.mp3,0
86,bd7753ba89f42386c225ef69644e8dd39abba1f9aa3d57264f37a6e53b38f9d1fab64b6e7c140ca609bf8820b182d879ceddcd74c2b8019c99fdac0f03057f24,common_voice_ru_22704306.mp3,0
87,847a7a5902717398e72d7816c7d9a2bcbc8815caf75a9dea6df07914507c76cb350c34e5d62afd162504f9ffb3b57e668cdefb62c1ce85c7f5e4f871e274c342,common_voice_ru_20458176.mp3,0
88,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18914601.mp3,0
89,1bca51192093974556d3ac2f8324e5e83864d117646ab294c5295aeb4cb051f09ecb5ad1bb2dee8c15a52293a8c819f36b7844044735d00023ee5c2fb2f10929,common_voice_ru_22132201.mp3,0
90,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18911520.mp3,0
91,5e949643688ea0d3800197ff7d1c8afe7936cffbcee3a0986d8139839fa4907ea3e22e68ab96df15deff24db2b645265b5521012047d237529c0a377ccb9f94c,common_voice_ru_18892677.mp3,0
92,1bca51192093974556d3ac2f8324e5e83864d117646ab294c5295aeb4cb051f09ecb5ad1bb2dee8c15a52293a8c819f36b7844044735d00023ee5c2fb2f10929,common_voice_ru_22268035.mp3,0
93,79693d319f90a9b9140e7ca715be57096251aa451f23b283c5842346dc3a35bf65866c2f653bba89255bdf530c33a4ce8c184b3ab43bd757bf90209e6fe2b209,common_voice_ru_24416825.mp3,1
94,82c2a0af3d2fa38a41be262a0a787ce7077767a843ed823c48aa053e5f1f30b06a37f25315c4b23b49edec8ce2ca84baa12eab52d6a872461298d61eea912240,common_voice_ru_26405684.mp3,1
95,7e8b5c651d16a6e2cbc7cf54dd33ea5a807e13134b3ed1a5e3eab9df7bb098159fd6138a35cd10fb67dd00f88a8da8c628f339e9e8175bd264dbff3357e990fe,common_voice_ru_20451783.mp3,1
96,d0d89d8ac33660ca772500454366a2a28fc919975fe623078ef5063d31f7e085d2cea9f3299906ac649c8842e2db1d934b517688ecd7451ea34308267d7474b9,common_voice_ru_22721763.mp3,1
97,b9f8a3f0c4ffeb74855afe7914917c3ae9fc64a642377a41239477876b8457dfaa8b80eb4315c35fb9fade1f3b4751288fa5542062a1b7dd266e6a6bbb8572be,common_voice_ru_19838164.mp3,1
98,bd7753ba89f42386c225ef69644e8dd39abba1f9aa3d57264f37a6e53b38f9d1fab64b6e7c140ca609bf8820b182d879ceddcd74c2b8019c99fdac0f03057f24,common_voice_ru_22704268.mp3,0
99,932bcfa705ccd94761da744394963590a67ca3e7bc4a3495747a84dc70ab567c859c94721b8c76123b503c94da005bd9652769ce1926f8c7e69cfaaef7ac1abb,common_voice_ru_18955274.mp3,1
100,9266e66071246615aab630af7c0912464a8d0901e46ab81b38bc2874be889e9bb29b2e002176921c5cd349f34214f166d405699f085e065927e3c46cb52089b7,common_voice_ru_23009635.mp3,0
101,eb457d24a4c78681c96e05b6fc2c859de3f34d30c83d5ca7071a3f04349f1637d286a7f5bf56013664ab5233cd0ba193ce15dc8c80734827c4a1877cac5fcac9,common_voice_ru_21346800.mp3,1
102,34720a2e33cc57c8dab4487d634604896228d18c996bcf5b4303b771f7b1a3c1e09f95a0eda904e30b78d98de22d6ddfb0bbd71943e4b7dc7aaf15bd584244cc,common_voice_ru_20900499.mp3,1
103,c9991459ce03d2e2837fd9b71a729518b22757d368b1b1162c2136b3b54d5da231cac83e13362725aa3a46b994c00d8c1c496b28c46af8ad3ec714895c6df4f1,common_voice_ru_19791874.mp3,1
104,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18912174.mp3,0
105,069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd,common_voice_ru_18868971.mp3,1
106,8f634da774b9a787531a9bfda20681bc0b9f32a27e32bd68f435afa4113d2aa926cb12d0301a89baa89eae3f73c086a8a104776e542957b32a9a1afcbb617296,common_voice_ru_19424499.mp3,1
107,847a7a5902717398e72d7816c7d9a2bcbc8815caf75a9dea6df07914507c76cb350c34e5d62afd162504f9ffb3b57e668cdefb62c1ce85c7f5e4f871e274c342,common_voice_ru_20454659.mp3,0
108,069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd,common_voice_ru_18927491.mp3,1
109,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18921862.mp3,0
110,7d37617965fc5e616f5f1d4cd51562b4633093fdd0d3b4011bfa7bcabcd95f2d421efa7ad2372841f48b3bfdf53c5c247644603f8118b6baccc1bb9ccc90fe7b,common_voice_ru_21425824.mp3,1
111,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18930915.mp3,0
112,ecb22ff20fac8e9a32ecce14e9683ba00eb0582d6763cef115fb6fc346467db38f62b84897c0c73d13fb909e6961aa6376c09e18dfc9d57f2276a441786c1307,common_voice_ru_20190483.mp3,1
113,560d9b4832633ea25c9ae33aad194caeae7050194cd4e6d28c1a2b9685b8a6b77105fd5b6185e13c2b18ea49f26d12474033ae2635c424893841b905092e855b,common_voice_ru_18898589.mp3,1
114,cc9db9a4581cb7afcf3f99ca93e238da84168ba707f3e2e59330b8f3e42fb558d8380f3424eae335d0f8a05b248891a128f730189171b38a4af2ccdd07829d8a,common_voice_ru_26087413.mp3,0
115,1bca51192093974556d3ac2f8324e5e83864d117646ab294c5295aeb4cb051f09ecb5ad1bb2dee8c15a52293a8c819f36b7844044735d00023ee5c2fb2f10929,common_voice_ru_21884707.mp3,0
116,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18911763.mp3,0
117,bd4b753eeeedcc84cea162e32dd4fd94e4f52d5acdd5d291a778f3ca992b424a4f87855031d78e70ea324b2ccd77b61e219a714953e1bad9500f6045e62b29f2,common_voice_ru_20838300.mp3,1
118,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18922832.mp3,0
119,79693d319f90a9b9140e7ca715be57096251aa451f23b283c5842346dc3a35bf65866c2f653bba89255bdf530c33a4ce8c184b3ab43bd757bf90209e6fe2b209,common_voice_ru_24396487.mp3,1
120,cc9db9a4581cb7afcf3f99ca93e238da84168ba707f3e2e59330b8f3e42fb558d8380f3424eae335d0f8a05b248891a128f730189171b38a4af2ccdd07829d8a,common_voice_ru_26082557.mp3,0
121,0f9661df823ba98b35f2b331b75eb86f919ba8d3985a50d3d03f97be1fe628afe80eab18712a3c91341acbd2b6762791f8d9189be692bbdb456024859035aff5,common_voice_ru_24455041.mp3,0
122,8213a0f79acb074bf5427027efa90e01391d8709700f103d434a0831e9232e7c83551fff5f5e2bf4e65128b0432eeec7292ecbfaa0c624ea2b3d38450e844c22,common_voice_ru_18911349.mp3,0
123,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18911038.mp3,0
124,39496aa4e73f73e1b7bc8e0a3113af5e300663d44c6576ee53dd44db24694f1e0b8631578bcdbc2e1a7f28354b109ea8b31c555e94753920c73d7de1fe8d0d76,common_voice_ru_21570686.mp3,1
125,7e8b5c651d16a6e2cbc7cf54dd33ea5a807e13134b3ed1a5e3eab9df7bb098159fd6138a35cd10fb67dd00f88a8da8c628f339e9e8175bd264dbff3357e990fe,common_voice_ru_20451753.mp3,1
126,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18918944.mp3,0
127,5e949643688ea0d3800197ff7d1c8afe7936cffbcee3a0986d8139839fa4907ea3e22e68ab96df15deff24db2b645265b5521012047d237529c0a377ccb9f94c,common_voice_ru_18892775.mp3,0
128,1bca51192093974556d3ac2f8324e5e83864d117646ab294c5295aeb4cb051f09ecb5ad1bb2dee8c15a52293a8c819f36b7844044735d00023ee5c2fb2f10929,common_voice_ru_21884425.mp3,0
129,ffc3ecc510d291384e1caa579086089955bbc69705ce63aa608e631591c5d3b78bb1a14506c25a7bb62dadba0157ec734b50fb282710edadb90e0bb8d3792c81,common_voice_ru_26134869.mp3,1
130,ffc3ecc510d291384e1caa579086089955bbc69705ce63aa608e631591c5d3b78bb1a14506c25a7bb62dadba0157ec734b50fb282710edadb90e0bb8d3792c81,common_voice_ru_26102666.mp3,1
131,719c2767dd12983694cd8bf3683304acb55473f9acbdb6e88b8f1ba00ee0020889d66718c907214edb71b1cebe0753d120ee64c8f2b2b0b78ab62ca705ea32b6,common_voice_ru_20546001.mp3,1
132,db602929cf83e32b3bb6d33ddf2fe517c09b7265de4d12b3c14f64e1b930033043e7ed553afc572552190fd164abbedff419547e8da2a28985a77723e2d93e33,common_voice_ru_21781654.mp3,1
133,8a127fc948673d60d84fe655fe2065747e0f45e96a5150470517a71b4e44b29ca53460963a85dd976c691fd1a25a17ad70e601d68c4542bfc7403ced29f7574f,common_voice_ru_18930710.mp3,0
134,99ff1aff5b52355df609c1262286c30f62b49e352558509fa7978fa56841817d6a61392ff428a58f543299128436e4977d11f3c51a736ac9dfc784c0e9b359b2,common_voice_ru_18955017.mp3,1
